"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904037","positive regulation of epithelial cell apoptotic process","19/4541","43/18870",0.00296241638747121,0.021876038481455,NA,"PLCG1/THBS1/TGFB1/CD40LG/JAK2/CCL2/CAPN10/BAX/CD248/RGCC/PIAS4/CARM1/HMOX1/GSN/GPER1/CD160/CD40/SAV1/ANO6",19
"GO:0006022","aminoglycan metabolic process","43/4541","121/18870",0.00297082334968143,0.0219124312408001,NA,"CHST15/TGFB1/DSE/IDUA/IL1B/B3GAT3/SGSH/HPSE/PDGFB/B4GALT5/HS3ST3B1/NAGLU/GNS/ST3GAL2/XYLT2/CHST12/AP2A1/HS3ST3A1/CTBS/HEXB/TNFAIP6/B4GALT7/CHPF/IDS/NDST2/CHI3L1/NDST1/CHST13/B3GNT8/HYAL2/CLN6/B3GNT2/DSEL/PGLYRP1/SMPD3/GCNT2/ST3GAL4/ITIH5/EXT1/HS3ST1/CHIT1/SLC10A7/SLC35B2",43
"GO:0006970","response to osmotic stress","31/4541","81/18870",0.00303180051149444,0.0223360367507643,NA,"PLK3/PKN1/TSC22D4/TSPO/KMO/YBX3/RPTOR/CASP1/SLC2A1/BAX/MAP2K7/NFAT5/BAD/MLST8/LRRC8A/SLC25A23/MAPK13/CLN3/PTK2B/PYCARD/NLRP3/ABCB1/RELB/FBP1/TRPV4/PTGS2/ICOSLG/AKR1B1/TP53/LRRC8C/USP15",31
"GO:0050708","regulation of protein secretion","84/4541","266/18870",0.00304353718605749,0.0223963092698319,NA,"RSAD2/TCIRG1/MIDN/DNM1L/RAB11FIP1/ABCG1/PIM3/SREBF1/TLR4/TTN/TLR2/ADORA2A/CD33/BAIAP3/PFKL/LLGL2/APBB1/TGFB1/UCP2/PLA2G6/MYO18A/IL1B/ATP13A2/ADAM8/NR1H2/JAK2/PTPN23/NR1D1/GPR68/BLK/LLGL1/WLS/ADAM9/KCNN4/RAB11FIP5/CAPN10/SLC25A22/NEO1/RAB11FIP3/GPR27/ACSL4/CD38/BAD/LRRC8A/CDK16/SLC8B1/TCF7L2/SIRT6/ARFIP1/NLGN2/STX4/RHBDF2/ALOX5/GPER1/SIDT2/IRS2/PRKACA/SOX4/ADTRP/HIF1A/PICK1/GNA11/CD2AP/ANG/TRPM4/F2RL1/NADK/ACVR1C/P2RX7/CPT1A/PCK2/HLA-DRB1/HCAR2/CNR1/CLOCK/ERP29/SLC16A1/PRKCE/IRS1/ABAT/IGF1/HMGCR/CYP51A1/UQCC2",84
"GO:0010324","membrane invagination","26/4541","65/18870",0.00314887811935276,0.0231052161067853,NA,"ABCA1/CD36/RAB31/FCGR1A/ABCA7/MSR1/THBS1/ITGB2/SH3BP1/MARCO/HGS/FCHO2/MYH9/SNX18/CHMP2A/GSN/ITGAM/F2RL1/C3/STAP1/PLCG2/CD300A/XKR8/AIF1/ANO6/SNX33",26
"GO:0001787","natural killer cell proliferation","9/4541","15/18870",0.00315821417176412,0.0231052161067853,NA,"TYK2/JAK2/SLAMF1/IL15/IL18/PTPN22/ELF4/FCGR3A/STAT5B",9
"GO:0043374","CD8-positive, alpha-beta T cell differentiation","9/4541","15/18870",0.00315821417176412,0.0231052161067853,NA,"EOMES/LILRB4/BCL2/SLC4A2/RUNX3/ZBTB7B/SOCS1/TNFSF8/TOX",9
"GO:0060099","regulation of phagocytosis, engulfment","9/4541","15/18870",0.00315821417176412,0.0231052161067853,NA,"CD36/RAB31/ABCA7/F2RL1/C3/STAP1/PLCG2/CD300A/ANO6",9
"GO:1905153","regulation of membrane invagination","9/4541","15/18870",0.00315821417176412,0.0231052161067853,NA,"CD36/RAB31/ABCA7/F2RL1/C3/STAP1/PLCG2/CD300A/ANO6",9
"GO:0048771","tissue remodeling","61/4541","184/18870",0.00319875518487731,0.0233746623080536,NA,"TCIRG1/FLNA/DOCK5/PDK4/MEF2C/RAC2/LTBP3/S1PR1/CSK/SNX10/TGFB1/FLT4/CAPN1/SLC4A2/ADAM8/IL15/NCDN/SEMA3C/BCR/GPR55/ACE/BAX/DEF8/CD38/PTK2B/PRKCA/IL18/PPARGC1B/NOS3/ACP5/ACVRL1/CHD7/CST3/CSF1R/SYK/SRC/LRRK1/AXL/RAB3D/TPP1/TIMP1/HIF1A/MMP14/VDR/PLEKHM1/P2RX7/ACVR2B/GPR137/RASSF2/NOTCH2/CCDC154/FOSL2/CBS/CCR2/LIPA/TFRC/BMPR2/TP53/EXT1/TMEM64/MDK",61
"GO:0002689","negative regulation of leukocyte chemotaxis","12/4541","23/18870",0.00329541445430696,0.0239974747372018,NA,"MIF/RIN3/NBL1/CCL2/TNFAIP6/KLRK1/PADI2/DPP4/SLAMF8/KLRC4-KLRK1/C5AR2/STAP1",12
"GO:0006740","NADPH regeneration","12/4541","23/18870",0.00329541445430696,0.0239974747372018,NA,"RPE/G6PD/SHPK/RPTOR/PGLS/MLST8/H6PD/TKT/PGD/TALDO1/TP53/NNT",12
"GO:0050855","regulation of B cell receptor signaling pathway","12/4541","23/18870",0.00329541445430696,0.0239974747372018,NA,"GCSAM/LYN/PRKCH/CD81/PTPN22/NFAM1/FCRL3/STAP1/CD300A/CD22/CD19/SLC39A10",12
"GO:0050728","negative regulation of inflammatory response","66/4541","202/18870",0.00331631771736447,0.0241218075077123,NA,"MEFV/LYN/KLF4/CST7/RABGEF1/PLCG1/NLRC3/FPR2/ADORA2A/PTPN6/GIT1/RPS19/SHARPIN/PPARD/NLRP6/NR1D1/IL2RA/AHR/HGF/DUSP10/YES1/BCR/NLRX1/ACP5/TNFAIP6/RB1/GRN/RORA/HCK/SYK/NLRP12/SIRPA/SIGLEC10/SRC/FGR/RHBDF2/IER3/FURIN/ALOX5/GSTP1/GPX1/PRKCD/METRNL/GPER1/NLRP3/TNFRSF1B/SLAMF8/NR1D2/AOAH/GATA3/NOD2/TNFAIP8L2/TNFRSF1A/MAPK7/ELF4/PGLYRP1/HLA-DRB1/FYN/SMAD3/MFHAS1/NT5E/EXTL3/PTPRC/IGF1/MAPK14/MDK",66
"GO:0006109","regulation of carbohydrate metabolic process","62/4541","188/18870",0.00340917740730987,0.024768637241805,NA,"MIDN/PDK4/DDIT4/PMAIP1/DGKQ/TGFB1/RORC/GIT1/AKT1/PPP1CA/RPTOR/KAT2A/PDGFB/JMJD8/STK11/EIF6/POMC/SCARB2/AP2A1/SIRT7/BAD/MLST8/ARL2/AKT2/ZBTB7A/PPP1CB/TCF7L2/PTK2B/FOXK1/PPP1R3F/SIRT6/ACACB/CBFA2T3/IGFBP4/RORA/SLC2A6/PTAFR/TREX1/SRC/IER3/GPER1/IRS2/BCKDK/INSR/PRKACA/HIF1A/FBP1/P2RX7/CD244/IGFBP3/SIK1/SMPD3/PPP1R3B/DYRK2/PASK/PRKCE/HDAC4/IRS1/TP53/IGF1/GPT2/ACADM",62
"GO:0051261","protein depolymerization","41/4541","115/18870",0.0034259188904328,0.0248615934226224,NA,"CARMIL2/STMN3/TWF2/SH3BP1/HDGFL3/SPTBN1/MICAL1/MAP1S/PPP1R9B/FLII/MICAL3/SH3GL1/CIB1/KATNB1/CAPZA2/SPTBN5/DMTN/VILL/TRIOBP/GAK/SPTAN1/TWF1/SWAP70/MAP1A/MID1IP1/CFL1/GSN/CAPG/NCKAP5L/F2RL1/MICAL2/STMN1/TRPV4/LIMA1/ASPH/CFL2/ADD2/SVIL/CARMIL1/AVIL/CKAP5",41
"GO:0045637","regulation of myeloid cell differentiation","69/4541","213/18870",0.00344544399987133,0.0249745129518866,NA,"ISG15/IRF7/STAT1/MYC/HSPA1B/ACVR2A/TLR4/LYN/ETS1/LEF1/CCR1/MEF2C/MAFB/LILRB4/KLF10/TGFB1/ZFPM1/ID2/RPTOR/GPR68/CIB1/TRIB1/EIF6/PRMT1/RARG/HSF1/ITPKB/CDK6/GPR55/PIK3R1/EVI2B/CD4/LDB1/PTK2B/PRKCA/PPARGC1B/B2M/P4HTM/DLL1/TNFAIP6/RB1/CSF1/FES/ZBTB16/SPI1/CAMK4/CSF3R/TYROBP/LILRB1/GPR171/LILRB3/CD74/HSPA1A/RARA/CEBPB/TESC/HIF1A/GPR137/RASSF2/TFE3/ZBTB46/FSTL3/NOTCH2/HLA-DRB1/HSPA9/FOXO3/TMEM64/STAT5B/MAPK14",69
"GO:0050832","defense response to fungus","23/4541","56/18870",0.00359244719698939,0.025980281163991,NA,"ZBP1/CLEC7A/SPON2/CLEC4D/CLEC4A/GAPDH/DEFA1/CLEC6A/FAM3A/TRIM62/S100A9/S100A8/SPI1/S100A12/CARD9/CLEC4E/IL17RC/COTL1/PLCG2/IL17RA/MPO/ARG1/USP15",23
"GO:0052372","modulation by symbiont of entry into host","23/4541","56/18870",0.00359244719698939,0.025980281163991,NA,"IFITM1/LY6E/TRIM6/NECTIN2/SMPD1/FUCA2/CD4/P4HB/TRIM59/EXOC7/MID2/TRIM62/FCN1/GSN/CIITA/LGALS1/CD74/FURIN/LGALS9/TRIM22/HLA-DRB1/TRIM5/TRIM38",23
"GO:0030032","lamellipodium assembly","28/4541","72/18870",0.00360805487423277,0.0260632312532021,NA,"CCDC88A/CARMIL2/ABLIM1/RAC2/S1PR1/TWF2/OCLN/WAS/DMTN/PIK3R1/TWF1/SH2B1/VAV3/ITGB1/NCK2/ACTR2/VAV2/FSCN1/ABI3/NCKAP1/BIN3/PARVB/PTPRO/CARMIL1/AUTS2/AVIL/FER/WHAMM",28
"GO:0000027","ribosomal large subunit assembly","13/4541","26/18870",0.00363660198811857,0.0262093317198614,NA,"RPL5/RPL6/NOP53/PPAN/TRAF7/RPL10/RPLP0/NLE1/RPLP0P6/RPL11/MDN1/RPF2/BRIX1",13
"GO:0002438","acute inflammatory response to antigenic stimulus","13/4541","26/18870",0.00363660198811857,0.0262093317198614,NA,"CD6/CCR7/FCGR1A/BTK/FUT7/NLRP6/CXCR2/C3/ZP3/IGHG1/FCGR3A/CNR1/EXT1",13
"GO:1901136","carbohydrate derivative catabolic process","59/4541","178/18870",0.00371030190603677,0.0267099333784293,NA,"APOBEC3B/FBXO6/RENBP/APOBEC3A/BTK/ALDH1A1/VNN1/PDE4D/TGFB1/AMDHD2/IDUA/SGSH/HPSE/ENPP4/ABCD1/NT5C/MAN1A1/NAGLU/NPL/GNS/CDA/FBXO44/FUCA2/FBXO2/MGAT1/MAN1B1/MAN1C1/CTBS/HEXB/PDE9A/IDS/ITPA/CST3/TYMP/CHI3L1/PRKCD/NAGA/PDE4A/HYAL2/ADA2/AOAH/PDE4B/GM2A/PDE5A/NAGK/NUDT16/PGLYRP1/SAMHD1/UPP1/APOBEC3C/NT5E/APOBEC3G/APOBEC3F/GNPDA2/HINT1/APOBEC3D/CHIT1/ACAT1/NEIL1",59
"GO:0030834","regulation of actin filament depolymerization","22/4541","53/18870",0.00372932928844878,0.0268162616300672,NA,"CARMIL2/TWF2/SH3BP1/SPTBN1/FLII/CAPZA2/SPTBN5/DMTN/VILL/TRIOBP/SPTAN1/TWF1/SWAP70/GSN/CAPG/F2RL1/LIMA1/CFL2/ADD2/SVIL/CARMIL1/AVIL",22
"GO:0120161","regulation of cold-induced thermogenesis","51/4541","150/18870",0.0037553834205017,0.0269728166085978,NA,"DOCK7/CD36/TLR4/ALDH1A1/UCP2/ACSL1/NOTCH1/IGF1R/TRPV2/VEGFA/ZBTB7B/NR1H2/JAK2/NR1D1/IL15/STK11/SMARCA4/HSF1/THRA/ARRDC3/IL4R/PRLR/CNOT3/WNT10B/TLE3/IL18/PPARGC1B/PWWP2B/SIRT6/RB1/SYK/ALPL/KDM6B/CEBPB/PLAC8/SFXN5/ACVR2B/PEMT/BSCL2/TFE3/ZNF516/IRF4/PLCL1/GRB10/CCR2/LPIN1/ALMS1/PCTP/GATM/KDM1A/TSHR",51
"GO:0150115","cell-substrate junction organization","37/4541","102/18870",0.00377770908177738,0.0271022659522958,NA,"PRICKLE1/PLEC/BCL2/THBS1/DST/CORO1C/ACTN1/VEGFA/DAPK3/DMTN/TLN1/BCR/PIK3R1/SLC9A1/RAB8B/LDB1/PTK2B/ACVRL1/TAOK2/ITGA5/SRC/IQSEC1/PPM1F/MMP14/PHLDB2/DUSP3/LAMTOR2/SMAD3/PTPRK/ITGB4/PTK2/MACF1/PTPRJ/LIMCH1/WHAMM/PTEN/WDPCP",37
"GO:0007160","cell-matrix adhesion","76/4541","239/18870",0.00381880359406617,0.0273659201809133,NA,"CD36/SIGLEC1/CCR7/PKD1/BST1/CD3E/CD96/ZYX/BCL2/THBS1/FERMT3/RIN2/JUP/EPHA1/MINK1/CORO1C/ITGB2/NID1/ACTN1/SKAP1/TNXB/VEGFA/HPSE/ITGB7/BCL6/CIB1/ADAM9/DAPK3/FBLN5/DMTN/TLN1/BCR/EDA/CDK6/PIK3R1/ITGA3/ITGA1/SLC9A1/ILK/LDB1/ITGB1/ITGAL/PTK2B/PRKCZ/DDR1/PARVG/ACVRL1/TAOK2/PIK3CB/ITGA5/CSF1/ITGAX/ADAM15/SRC/ITGAM/RRAS/ITGA9/PPM1F/MMP14/PHLDB2/COL5A3/DUSP3/SRF/JAM3/CCL28/SMAD3/PTPRK/ITGB4/PTK2/SNED1/MACF1/PTPRJ/LIMCH1/WHAMM/PTEN/WDPCP",76
"GO:0002377","immunoglobulin production","64/4541","196/18870",0.00384406051213637,0.0275156104158488,NA,"CD86/MSH2/PKN1/TBX21/BTK/IGLV2-14/TNFSF13/TNFRSF4/GAPT/TGFB1/EPHB2/CCR6/CD40LG/BCL6/BATF/TRAF2/IL4R/IL27RA/TRAV14DV4/GPI/SWAP70/IGLV3-12/POLL/CGAS/MAD2L2/SASH3/DNAJB9/STX4/CD28/TREX1/FCRL3/CR1/KMT5C/IGKV3-20/IGKV4-1/CD22/IGKV3-15/IGLV3-19/IGLV1-51/MZB1/IGLV3-21/IGKV2D-28/SAMHD1/IGLV2-11/IGLV1-40/IGLV1-44/IGKV1-27/TCF3/IGKV2-30/IGLV1-47/CD40/IGLV8-61/IGLV3-25/IGKV1-12/IGKV1-6/TFRC/IGKV3D-15/VPREB3/PTPRC/IGKV1-39/RNF8/THOC1/CLCF1/IGLV2-18",64
"GO:0001914","regulation of T cell mediated cytotoxicity","21/4541","50/18870",0.00385503935996723,0.0275628750606511,NA,"HLA-C/HLA-A/HLA-B/IL7R/HLA-DRA/NECTIN2/IL12RB1/STX7/HLA-F/RIPK3/B2M/MICA/AGER/LILRB1/CD1D/KLRD1/PVR/CD1C/P2RX7/HLA-DRB1/PTPRC",21
"GO:0002371","dendritic cell cytokine production","10/4541","18/18870",0.00401614324704058,0.0285849562859984,NA,"SCIMP/CLEC7A/TLR4/TICAM2/JAK3/TICAM1/NOD2/PLCG2/MAVS/BST2",10
"GO:0005980","glycogen catabolic process","10/4541","18/18870",0.00401614324704058,0.0285849562859984,NA,"GAA/PPP1CA/PYGB/PPP1CB/STBD1/PYGM/PYGL/GABARAPL1/PPP1R3B/PGM2",10
"GO:0045780","positive regulation of bone resorption","10/4541","18/18870",0.00401614324704058,0.0285849562859984,NA,"LTBP3/ADAM8/DEF8/PRKCA/PPARGC1B/SYK/SRC/PLEKHM1/TFRC/TMEM64",10
"GO:1904666","regulation of ubiquitin protein ligase activity","10/4541","18/18870",0.00401614324704058,0.0285849562859984,NA,"RPL5/FZR1/UBE2S/MAD2L1/MAD2L2/BAG2/CDC14B/RPL11/RPS7/PTEN",10
"GO:0030837","negative regulation of actin filament polymerization","26/4541","66/18870",0.0040244454487135,0.0286117176991493,NA,"CARMIL2/HIP1R/TWF2/SPTBN1/FLII/CAPZA2/SPTBN5/DMTN/VILL/TRIOBP/PFN1/SSH3/SPTAN1/TWF1/TMSB10/KANK3/GSN/CAPG/MYADM/PRKCD/PFN2/ADD2/SVIL/CARMIL1/AVIL/SSH2",26
"GO:0030835","negative regulation of actin filament depolymerization","19/4541","44/18870",0.00405332085141333,0.0287197615782369,NA,"CARMIL2/TWF2/SPTBN1/FLII/CAPZA2/SPTBN5/DMTN/VILL/TRIOBP/SPTAN1/TWF1/SWAP70/GSN/CAPG/LIMA1/ADD2/SVIL/CARMIL1/AVIL",19
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","19/4541","44/18870",0.00405332085141333,0.0287197615782369,NA,"MSH2/BCL3/SHISA5/MIF/DDIT4/CDKN1A/BCL2/ZNF385A/BAG6/CDIP1/BRCA2/PYCARD/CD74/PML/DYRK2/AEN/USP28/TP53/KDM1A",19
"GO:0060338","regulation of type I interferon-mediated signaling pathway","19/4541","44/18870",0.00405332085141333,0.0287197615782369,NA,"ISG15/OAS3/USP18/IRF7/OAS1/TRIM6/ZBP1/RBM47/PTPN6/NLRC5/CDC37/TRIM56/IRF3/CACTIN/TTLL12/TREX1/MAVS/STAT2/SAMHD1",19
"GO:0034340","response to type I interferon","33/4541","89/18870",0.00407837863619663,0.0288648393588793,NA,"IFIT1/ISG15/OAS3/IFITM1/USP18/IRF7/MX1/STAT1/IFI27/OAS1/TBKBP1/OAS2/TRIM6/ZBP1/IFIH1/RBM47/PTPN6/TYK2/NLRC5/CDC37/TRIM56/IRF3/CACTIN/SMPD1/IRAK1/TTLL12/TREX1/MYD88/MAVS/STAT2/SAMHD1/SHMT2/HDAC4",33
"GO:0048147","negative regulation of fibroblast proliferation","16/4541","35/18870",0.00411282055064787,0.0290140030256316,NA,"PARP10/MYC/NLRC3/SKI/PAWR/BAX/MED25/SOD2/B4GALT7/LZTS2/IFI30/GSTP1/CD300A/KMT2A/FTH1/TP53",16
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","16/4541","35/18870",0.00411282055064787,0.0290140030256316,NA,"TBX21/VSIR/RUNX3/ZBTB7B/ZC3H12A/BCL6/LOXL3/HLX/JAK3/ANXA1/IL4R/LGALS9/CD274/CBLB/ASCL2/LGALS9C",16
"GO:0045454","cell redox homeostasis","18/4541","41/18870",0.00411327269437831,0.0290140030256316,NA,"GIT1/PRDX2/PRDX5/EGLN2/PRDX3/BOLA2B/NOS3/BOLA2/SLC11A1/GPX1/TXNRD2/HVCN1/APEX1/ERO1A/GCLC/CHD6/NNT/NOS1",18
"GO:0043244","regulation of protein-containing complex disassembly","43/4541","123/18870",0.00419429443982038,0.0295524168640141,NA,"IRAK3/CARMIL2/TECPR1/TWF2/SH3BP1/HDGFL3/SPTBN1/MAP1S/IGF1R/FLII/TOM1/CIB1/KATNB1/CAPZA2/JMJD4/SPTBN5/DMTN/VILL/TRIOBP/UPF1/EIF5A/SPTAN1/TWF1/SWAP70/MAP1A/CLN3/MID1IP1/TBC1D25/FYCO1/GSN/CAPG/INSR/F2RL1/TRPV4/LIMA1/ASPH/CFL2/ADD2/SVIL/CARMIL1/RUBCN/AVIL/GSPT1",43
"GO:0043470","regulation of carbohydrate catabolic process","25/4541","63/18870",0.00423913091067554,0.0298349559847432,NA,"DDIT4/GIT1/PPP1CA/RPTOR/JMJD8/EIF6/SCARB2/MLST8/ARL2/ZBTB7A/PPP1CB/SIRT6/CBFA2T3/SLC2A6/TREX1/IER3/INSR/PRKACA/HIF1A/FBP1/P2RX7/PPP1R3B/HDAC4/TP53/IGF1",25
"GO:0002357","defense response to tumor cell","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"PRF1/KLF4/PRDX2/RELA/DLEC1/SPI1/DAPK1/ABI3",8
"GO:0002430","complement receptor mediated signaling pathway","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"FPR2/C3AR1/FPR3/FPR1/C5AR1/CR1/C5AR2/CR2",8
"GO:0002863","positive regulation of inflammatory response to antigenic stimulus","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CCR7/FCGR1A/BTK/CD81/CD28/C3/ZP3/CNR1",8
"GO:0003174","mitral valve development","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"DCHS1/AXIN2/ZFPM1/NOTCH1/NAGLU/SOX4/BMPR1A/BMPR2",8
"GO:0006596","polyamine biosynthetic process","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"SAT1/AZIN2/AGMAT/SRM/OAZ1/SMOX/OAZ2/ODC1",8
"GO:0009133","nucleoside diphosphate biosynthetic process","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CMPK2/GUK1/AK5/AK1/CAD/DTYMK/CMPK1/UMPS",8
"GO:0032823","regulation of natural killer cell differentiation","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"IL15/GAS6/RASGRP1/AXL/PRDM1/TOX/PGLYRP1/STAT5B",8
"GO:0034145","positive regulation of toll-like receptor 4 signaling pathway","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"IFI35/TICAM2/PELI1/WDFY1/PTPN22/CD14/NINJ1/F2RL1",8
"GO:0043301","negative regulation of leukocyte degranulation","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CD84/RABGEF1/BCR/HLA-F/SPI1/LGALS9/CD300A/CCR2",8
"GO:0060100","positive regulation of phagocytosis, engulfment","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CD36/RAB31/ABCA7/F2RL1/C3/STAP1/PLCG2/ANO6",8
"GO:0070234","positive regulation of T cell apoptotic process","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"IDO1/PDCD1/ADAM8/LGALS9/CD274/P2RX7/PRELID1/TP53",8
"GO:0072683","T cell extravasation","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CCL2/IL27RA/CD99/ITGAL/RIPK3/ICAM1/CCR2/F11R",8
"GO:1905155","positive regulation of membrane invagination","8/4541","13/18870",0.00437375177027255,0.0303416986794568,NA,"CD36/RAB31/ABCA7/F2RL1/C3/STAP1/PLCG2/ANO6",8
"GO:0090130","tissue migration","114/4541","380/18870",0.00440883004131097,0.0305513976130009,NA,"RHOB/PTP4A3/PKN1/CTSH/ZEB2/ETS1/CORO1A/DOCK5/KLF4/PLCG1/MEF2C/CYP1B1/THBS1/RIN2/JUP/CORO1B/TGFB1/SASH1/FLT4/CORO1C/SH3BP1/PRKD2/PLEKHG5/AKT1/NOTCH1/VEGFA/GIPC1/PPARD/HDAC7/ZC3H12A/PTPN23/PDGFB/HDAC5/CIB1/ADAM9/DUSP10/LTB4R2/WNT7A/PFN1/HDAC9/ANXA1/MYH9/ITGA3/FGFR1/RGCC/ADGRA2/GLIPR2/EVL/ATOH8/GPI/PRCP/CLN3/AAMP/PIK3R3/ITGB1/PTK2B/PRKCA/TESK1/ZNF580/NOS3/HSPB1/SPRED1/ACVRL1/TNFSF12/LOXL2/PIK3CD/PIK3CB/EMC10/S100A9/GRN/S100A12/HMOX1/DPP4/VASH1/SRC/SEMA4A/PLXND1/LRG1/MMP9/GPX1/IRS2/ADTRP/GLUL/MAP2K3/IQSEC1/RRAS/HIF1A/SCARB1/PPM1F/EPHB4/GATA3/PLCG2/SRF/PXN/SPARC/PFN2/PTGS2/DAAM2/ANXA3/CD40/PTPRG/PTK2/PRKX/NUS1/BMPR2/PRKCE/ARHGAP5/MACF1/ATP2B4/FSTL1/ROBO1/PTEN/P2RX4/WDPCP",114
"GO:1901873","regulation of post-translational protein modification","88/4541","284/18870",0.00444085199187131,0.0307394798865905,NA,"ISG15/RPL5/PARP10/PRICKLE1/HSPA1B/NMI/WASHC1/LRRK2/ABCA2/TSPO/HCFC1/SASH1/VPS28/FZR1/RPS2/NOP53/GPS1/UBE2D1/ARRDC4/AKT1/U2AF2/STUB1/MYBBP1A/ZC3H12A/AXIN1/PELI1/SPOPL/TNIP1/LIMK1/ARRDC3/BMI1/SIRT7/FBXO2/HSPBP1/EHMT2/TCF25/MTA1/PIAS4/BIRC3/UBE2S/MAD2L1/UBXN1/NELFA/MCRS1/MAD2L2/RELA/HMG20B/DNAJB2/PTPN22/UBE2B/NDFIP2/UBB/RPS3/BAG2/SPHK1/HSPA1A/SOX4/TICAM1/HIF1A/NOD2/BEX2/BEX3/ARRB1/DTX3L/CBLB/PIN1/TOLLIP/CDC14B/CHP1/GABARAP/HSP90AB1/FYN/RPL11/GNL3/TRIM44/RPS7/NSMCE3/ARRB2/GCLC/AUTS2/PRKCE/UBA2/HDAC4/HDAC8/KDM1A/GTPBP4/TRIB3/PTEN",88
"GO:0051881","regulation of mitochondrial membrane potential","28/4541","73/18870",0.00453085822647847,0.0313280746087682,NA,"IFI6/HSH2D/LRRK2/ADORA2A/TSPO/PMAIP1/PID1/BCL2/UCP2/AKT1/TRPV1/ABCD1/RACK1/BAX/SLC25A36/PRDX3/BAD/AKT2/SOD2/UBB/SRC/P2RX7/PRELID1/PARP1/LIPA/GCLC/BID/NNT",28
"GO:1903305","regulation of regulated secretory pathway","44/4541","127/18870",0.00459989300527982,0.0317705329388789,NA,"P2RX1/CD84/LRRK2/LYN/RABGEF1/RAC2/UNC13D/BAIAP3/GAB2/ITGB2/GIT1/DVL1/MICAL1/NOTCH1/STXBP2/GNAI2/WNT7A/BCR/VPS18/IL4R/RAB27A/HLA-F/SPHK2/RAB15/STX4/FES/SPI1/PRAM1/SYK/PTAFR/ITGAM/FGR/ADGRE2/LGALS9/RAB3D/RPH3A/F2RL1/ZP3/CD300A/PFN2/CCR2/SLC4A8/FER/VAMP8",44
"GO:0045185","maintenance of protein location","34/4541","93/18870",0.00464769453644542,0.032007520895956,NA,"CCDC88A/FLNA/PKD1/TSPO/SUN2/TWF2/GPAA1/SRGN/NBL1/AKT1/DBN1/RANGAP1/CIZ1/CCDC22/KEAP1/TWF1/ARL2/CTNND1/CD4/TMSB10/SUFU/FBN2/GSN/ANK3/NRROS/HK2/INSIG1/NFKBIB/VPS13A/PML/SORL1/NFKBIE/SUN1/VPS13C",34
"GO:0035023","regulation of Rho protein signal transduction","31/4541","83/18870",0.00465250944151681,0.032007520895956,NA,"ABCA1/FLOT1/ARHGDIA/LPAR6/MYO9B/BCL6/MCF2L/LPAR1/BCR/GPR55/GPR35/ITGA3/GPR65/EPS8L2/ITGB1/ARHGEF18/LPAR2/RTN4R/GPR174/P2RY10/STARD8/HEG1/F2RL1/ARRB1/STMN1/ARHGAP42/F11R/SCAI/RALBP1/ARHGEF3/ROBO1",31
"GO:0006665","sphingolipid metabolic process","54/4541","162/18870",0.00467607457780916,0.032007520895956,NA,"P2RX1/HACD3/ABCA2/SGMS2/PLA2G6/FUT7/PRKD2/CSNK1G2/ST6GALNAC6/ASAH1/PPM1L/B4GALT5/NAGLU/ORMDL3/SPTLC2/ST3GAL2/BAX/SPTSSA/SMPD1/CREM/ST8SIA4/B3GALT4/ACER3/PPP2R1A/ST6GALNAC4/SPHK2/CPTP/HEXB/PPT1/TECR/UGCG/SMPD4/ALDH3B1/SPHK1/PSAP/PRKCD/CERS4/ST8SIA1/CLN6/GM2A/B3GALT2/P2RX7/PEMT/PLA2G15/SGPP1/SMPD3/ST3GAL5/LARGE1/KDSR/ASAH2/AGK/HACD2/FADS3/UGT8",54
"GO:0032495","response to muramyl dipeptide","11/4541","21/18870",0.00467993756868955,0.032007520895956,NA,"NOTCH1/RELA/PTPN22/CHMP5/NLRP1/CARD9/IRF5/NOD2/NAGK/NOD1/MAPK14",11
"GO:0032616","interleukin-13 production","11/4541","21/18870",0.00467993756868955,0.032007520895956,NA,"LILRA5/LEF1/SPHK2/PRKCZ/IL18/RARA/LGALS9/GATA3/IL17RA/IRF4/IL1RAP",11
"GO:0032656","regulation of interleukin-13 production","11/4541","21/18870",0.00467993756868955,0.032007520895956,NA,"LILRA5/LEF1/SPHK2/PRKCZ/IL18/RARA/LGALS9/GATA3/IL17RA/IRF4/IL1RAP",11
