"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071222","cellular response to lipopolysaccharide","46/2086","226/18870",2.99200605659916e-05,0.00211495175109244,NA,"CMPK2/SIGIRR/MIF/SBNO2/TSPO/NOD2/GSTP1/ARID5A/TNFRSF1B/PLSCR3/RARA/GIT1/PYCARD/PRDX2/AKT1/SLC7A5/ZC3H12A/HDAC5/MAP2K3/IRF3/MAPK3/TNIP1/CACTIN/BCR/HSF1/UPF1/TNF/TICAM1/MAP2K7/IRAK1/RELA/TNIP2/PRPF8/EPHB2/SRC/AXL/NR1D1/STAP1/CXCL3/NFKBIB/NFKBIL1/GFER/GBP3/TRIM5/CHMP5/PRKCE",46
"GO:0031348","negative regulation of defense response","60/2086","321/18870",3.11448300418957e-05,0.00217531806971193,NA,"ISG15/USP18/GRN/OAS1/OAS3/ADORA2A/NOD2/GSTP1/LGALS9/TGFB1/PTPN6/TNFRSF1B/RHBDF2/FURIN/GIT1/GPX1/RPS19/TREX1/SHARPIN/AKT1/NR1H2/NLRP6/TNFRSF1A/NLRC5/GRAMD4/LDLR/ZDHHC12/CACTIN/BCR/DHX58/IER3/SIRT2/ELF4/HLA-F/MAPKBP1/CPTP/FAM3A/RNF26/NLRX1/PTPRS/ACP5/MICA/TTLL12/MAPK7/SERPING1/SRC/NR1D1/ADA/STAT2/PPARD/GFER/SOCS3/PARP14/SERPINB9/SAMHD1/SMAD3/SIGLEC10/CEACAM1/NR1D2/TRIM38",60
"GO:0035456","response to interferon-beta","13/2086","34/18870",3.49288394296593e-05,0.00240988434650578,NA,"XAF1/OAS1/IFITM1/NDUFA13/TREX1/BST2/IRF1/CDC34/IFITM2/IFITM3/PNPT1/AIM2/STAT1",13
"GO:0046598","positive regulation of viral entry into host cell","8/2086","14/18870",3.57354590328963e-05,0.00240988434650578,NA,"LGALS1/CD74/LGALS9/FURIN/SMPD1/CD4/P4HB/TRIM38",8
"GO:0075294","positive regulation by symbiont of entry into host","8/2086","14/18870",3.57354590328963e-05,0.00240988434650578,NA,"LGALS1/CD74/LGALS9/FURIN/SMPD1/CD4/P4HB/TRIM38",8
"GO:0002696","positive regulation of leukocyte activation","68/2086","380/18870",4.08427570836257e-05,0.00272300517965491,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/MIF/CD74/RASAL3/TNFRSF4/NOD2/CD320/LGALS9/CSK/TGFB1/PTPN6/GAB2/ITGB2/RARA/SART1/PYCARD/VSIR/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/ZNF335/TYK2/SMARCA4/CD81/IL12RB1/GAS6/IL4R/SMARCD3/TNF/TICAM1/FLOT2/BAD/CD4/HLA-F/SPHK2/KLHL25/ACTB/MAD2L2/SASH3/TNIP2/STX4/VAV1/SMARCD2/AP3D1/DHPS/EPHB2/SRC/NFKBID/AXL/RUNX3/ADA/IL18/IL4I1/STAP1/ZP3/SOCS1/EFNB1/ITPKB/KMT5C/NFATC2/BTN2A2/CLCF1",68
"GO:0006739","NADP metabolic process","15/2086","44/18870",4.32277289275856e-05,0.00284963017548477,NA,"KCNAB2/TKT/G6PD/PGD/DCXR/TALDO1/RPTOR/NADK/PGLS/MLST8/IDH2/NUDT12/ME1/FMO5/NNT",15
"GO:0002699","positive regulation of immune effector process","52/2086","270/18870",4.53973637935741e-05,0.00295940370418777,NA,"RSAD2/MIF/RAC2/CD74/UNC13D/TNFRSF4/NOD2/LGALS9/IRF5/ARID5A/TGFB1/PTPN6/GAB2/ITGB2/RARA/MYO18A/PYCARD/RPS19/TNFRSF14/SLC7A5/STXBP2/TRAF2/CD81/IL12RB1/IL4R/DHX58/TNF/TICAM1/GPI/HLA-F/SPHK2/MAD2L2/SASH3/MICA/STX4/VAV1/FES/CARD9/DDX60/EPHB2/NFKBID/IL18/STAP1/CD244/TAP2/ZP3/MAVS/MAPKAPK2/KMT5C/TLR7/NOD1/CLCF1",52
"GO:0035455","response to interferon-alpha","9/2086","18/18870",4.63417833042085e-05,0.0029877718972065,NA,"EIF2AK2/IFITM1/LAMP3/BST2/GAS6/IFITM2/IFITM3/MX2/AXL",9
"GO:0007041","lysosomal transport","31/2086","134/18870",4.81885396244961e-05,0.00302321443284451,NA,"GRN/LRP1/HSPA1A/VPS51/BIN1/PLEKHF1/MGRN1/ATP13A2/DENND3/UBXN6/CHMP1A/HGS/WASH3P/PLEKHM1/SPTBN5/GAK/VPS18/VPS16/CLN3/TPCN2/CHMP6/CHMP2A/AP3D1/ADRB2/SLC17A9/RILP/MVB12A/SCARB2/CHMP5/DTX3L/ANKFY1",31
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","10/2086","22/18870",4.91157085240849e-05,0.00302321443284451,NA,"ISG15/USP18/OAS1/OAS3/TREX1/NLRC5/CACTIN/TTLL12/STAT2/SAMHD1",10
"GO:0097193","intrinsic apoptotic signaling pathway","59/2086","319/18870",4.94330179781768e-05,0.00302321443284451,NA,"FHIT/CRIP1/MIF/CD74/HSPA1A/ATP2A3/NDUFA13/TNFRSF1B/PLEKHF1/GPX1/PYCARD/GRINA/AKT1/MYBBP1A/TNFRSF1A/STK11/TRAF2/TMEM161A/PML/NOC2L/PPM1F/RACK1/E2F2/IER3/BAX/TNF/PLAGL2/EIF5A/FIS1/BCL3/BAD/STK25/BAG6/BBC3/EP300/BAK1/P4HB/PIAS4/ENO1/RAD9A/SHISA5/CDIP1/CDKN2D/TRAP1/HRAS/RIPK3/HSPB1/MAPK7/UBB/IFI6/SRC/DDIAS/TRIB3/ERCC2/AEN/CEBPB/ERP29/PMAIP1/BRCA2",59
"GO:0071706","tumor necrosis factor superfamily cytokine production","40/2086","191/18870",4.94679709481971e-05,0.00302321443284451,NA,"OAS1/OAS3/CYBA/MIF/TSPO/NOD2/GSTP1/LGALS9/ARID5A/TGFB1/PTPN6/RARA/PYCARD/VSIR/TREX1/ADAM8/ZC3H12A/OAS2/CACTIN/FRMD8/GAS6/POMC/TICAM1/IL27RA/BCL3/ELF4/SPHK2/SASH3/HSPB1/ACP5/CARD9/EPHB2/AXL/NFKBIL1/MAVS/MAPKAPK2/ANGPT1/IFIH1/NOD1/CYBB",40
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","40/2086","191/18870",4.94679709481971e-05,0.00302321443284451,NA,"OAS1/OAS3/CYBA/MIF/TSPO/NOD2/GSTP1/LGALS9/ARID5A/TGFB1/PTPN6/RARA/PYCARD/VSIR/TREX1/ADAM8/ZC3H12A/OAS2/CACTIN/FRMD8/GAS6/POMC/TICAM1/IL27RA/BCL3/ELF4/SPHK2/SASH3/HSPB1/ACP5/CARD9/EPHB2/AXL/NFKBIL1/MAVS/MAPKAPK2/ANGPT1/IFIH1/NOD1/CYBB",40
"GO:0050777","negative regulation of immune response","42/2086","205/18870",5.55115436757113e-05,0.00332658749328295,NA,"ISG15/USP18/GRN/OAS1/OAS3/NOD2/PDCD1/LGALS9/TGFB1/PTPN6/RHBDF2/FURIN/GPX1/RPS19/TREX1/AKT1/TNFRSF14/ZBTB7B/NR1H2/ZC3H12A/NLRP6/NLRC5/JAK3/CACTIN/BCR/IL4R/DHX58/IL27RA/HLA-F/FAM3A/NLRX1/MICA/TTLL12/SERPING1/SRC/IL4I1/STAT2/GFER/PARP14/SERPINB9/SAMHD1/CEACAM1",42
"GO:0032728","positive regulation of interferon-beta production","14/2086","40/18870",5.55659748324065e-05,0.00332658749328295,NA,"ISG15/IRF7/OAS1/OAS3/IRF5/OAS2/TRIM56/IRF3/IRF1/TICAM1/FLOT1/MAVS/IFIH1/TLR7",14
"GO:0033209","tumor necrosis factor-mediated signaling pathway","27/2086","111/18870",5.7849211519355e-05,0.00342829620185915,NA,"HSPA1B/HSPA1A/TNFRSF4/GSTP1/TNFRSF1B/ACTN4/PYCARD/MIB2/SHARPIN/TNFRSF14/SPPL2B/ULK1/TNFRSF1A/TRAF2/TRADD/GAS6/TNF/EIF5A/ILK/PIAS4/PTK2B/RELA/SPHK1/PELI3/MAPKAPK2/AIM2/STAT1",27
"GO:0032640","tumor necrosis factor production","39/2086","186/18870",5.93880616222665e-05,0.00344979957958255,NA,"OAS1/OAS3/CYBA/MIF/TSPO/NOD2/GSTP1/LGALS9/ARID5A/TGFB1/PTPN6/RARA/PYCARD/VSIR/TREX1/ZC3H12A/OAS2/CACTIN/FRMD8/GAS6/POMC/TICAM1/IL27RA/BCL3/ELF4/SPHK2/SASH3/HSPB1/ACP5/CARD9/EPHB2/AXL/NFKBIL1/MAVS/MAPKAPK2/ANGPT1/IFIH1/NOD1/CYBB",39
"GO:0032680","regulation of tumor necrosis factor production","39/2086","186/18870",5.93880616222665e-05,0.00344979957958255,NA,"OAS1/OAS3/CYBA/MIF/TSPO/NOD2/GSTP1/LGALS9/ARID5A/TGFB1/PTPN6/RARA/PYCARD/VSIR/TREX1/ZC3H12A/OAS2/CACTIN/FRMD8/GAS6/POMC/TICAM1/IL27RA/BCL3/ELF4/SPHK2/SASH3/HSPB1/ACP5/CARD9/EPHB2/AXL/NFKBIL1/MAVS/MAPKAPK2/ANGPT1/IFIH1/NOD1/CYBB",39
"GO:0001562","response to protozoan","12/2086","31/18870",6.05651523856007e-05,0.0034836838141796,NA,"NKG7/CCDC88B/TSPAN32/BATF/IL4R/IER3/BCL3/HRAS/BATF2/GBP1/GBP4/GBP6",12
"GO:0016197","endosomal transport","49/2086","253/18870",6.40666584698341e-05,0.00363188795544091,NA,"TBC1D10C/VPS51/WASHC1/VPS28/SCRIB/AP5Z1/DENND1C/UBXN6/RNF126/CHMP1A/HGS/SGSM2/STX10/PTPN23/AP5B1/TOM1/WASH3P/AGAP2/EHD1/WAS/ARFRP1/GOLT1B/TBC1D10A/BLOC1S1/PLEKHJ1/RAB11B/RAB11FIP3/CCDC22/BET1L/ARHGAP1/UBE2O/VPS16/MICALL1/GGA1/TBC1D17/AP5S1/CHMP6/WASH6P/TBC1D10B/CHMP2A/AP3D1/ALS2CL/RILP/SNX8/MVB12A/RAB11FIP4/CHMP5/ANKFY1/WASHC2A",49
"GO:0051235","maintenance of location","63/2086","350/18870",6.45546122339728e-05,0.00363188795544091,NA,"GP5/FLNA/LIME1/CORO1A/PKD1/CYBA/TSPO/PNPLA2/FTL/GAA/PTPN6/SUN2/TWF2/GPAA1/SREBF1/NRROS/AKT1/ALKBH7/PLCD1/NR1H2/ZC3H12A/EHD1/SELENON/PLCB2/RANGAP1/NAGLU/DGAT1/PML/SPOUT1/TPCN1/CHERP/CIZ1/CCDC22/PRKACA/BAX/NFKBIE/TNF/SREBF2/KEAP1/PLIN3/ARL2/PLCB3/PISD/CD4/SLC8B1/TMSB10/PTK2B/TPCN2/CALR/MCOLN1/TRPM2/RNF213/ANXA6/CRY2/NFKBIB/P2RY6/HEXB/RYR1/BSCL2/PPARD/SLC8A1/PLIN5/PRKCE",63
"GO:0002702","positive regulation of production of molecular mediator of immune response","31/2086","136/18870",6.49988469952779e-05,0.00363188795544091,NA,"RSAD2/MIF/CD74/TNFRSF4/NOD2/IRF5/ARID5A/TGFB1/PYCARD/TNFRSF14/SLC7A5/TRAF2/CD81/IL4R/TICAM1/GPI/HLA-F/SPHK2/MAD2L2/SASH3/STX4/CARD9/EPHB2/IL18/CD244/MAVS/MAPKAPK2/KMT5C/TLR7/NOD1/CLCF1",31
"GO:0006090","pyruvate metabolic process","28/2086","118/18870",6.82396488686184e-05,0.00377700018785079,NA,"PFKL/SLC16A3/GIT1/SLC2A6/GAPDH/ALDOA/TREX1/RPTOR/JMJD8/EIF6/GALK1/PRKACA/LDHB/IER3/TPI1/PFKP/MLST8/PKM/ARL2/EP300/GPI/OGDH/PCK2/ENO1/ME1/SIRT6/HK3/FOXK1",28
"GO:0032956","regulation of actin cytoskeleton organization","61/2086","337/18870",7.0978275907988e-05,0.00387336278298796,NA,"FLNA/CORO1A/LRP1/RHPN1/CAPG/BIN1/WASHC1/CORO1B/TWF2/ARAP1/SH3BP1/RHOG/PYCARD/CDC42EP2/SORBS3/SLC4A2/RHOC/FLII/RNH1/COTL1/WASH3P/WAS/BST2/VASP/FHOD1/CAPN10/DAPK3/PREX1/GMFB/SPTBN5/CDK10/VILL/LIMK1/TRIOBP/PFN1/PPM1F/PXN/PLEKHG2/SSH3/MLST8/SLC9A1/EVL/TMSB10/ARHGEF18/PTK2B/TESK1/HRAS/BAIAP2/WASH6P/TAOK2/TRPM2/PICK1/ARHGAP17/NEB/SPTAN1/CD2AP/SMAD3/PRKCE/TMOD2/AVIL/WASHC2A",61
"GO:0046631","alpha-beta T cell activation","38/2086","181/18870",7.13010364006646e-05,0.00387336278298796,NA,"RSAD2/NKG7/JUNB/TCIRG1/ADORA2A/RASAL3/LGALS9/RARA/VSIR/SLC4A2/TNFRSF14/ZBTB7B/CTSL/TYK2/ZC3H12A/BATF/CD81/JAK3/IL12RB1/IRF1/IL4R/RELB/ARMC5/BCL3/ELF4/MEN1/KLHL25/TRBC1/SASH3/AP3D1/NFKBID/FUT7/RUNX3/ADA/IL18/SOCS1/ITPKB/SOCS3",38
"GO:0032481","positive regulation of type I interferon production","20/2086","72/18870",7.21076560236191e-05,0.00388124420083095,NA,"ISG15/IRF7/OAS1/OAS3/IRF5/GAPDH/OAS2/TRIM56/IRF3/IRF1/DHX58/TICAM1/IRAK1/PQBP1/FLOT1/MAVS/IFIH1/ZC3HAV1/TLR7/STAT1",20
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","52/2086","275/18870",7.48178963044486e-05,0.00399051452380182,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/RASAL3/NOD2/LGALS9/CSK/PTPN6/ITGB2/RARA/SART1/PYCARD/VSIR/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/SMARCA4/CD81/IL12RB1/IL4R/SMARCD3/TNF/FLOT2/IRAK1/BAD/CD4/KLHL25/ACTB/RELA/SASH3/VAV1/SMARCD2/AP3D1/DHPS/SRC/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/ZP3/SOCS1/EFNB1/ITPKB/BTN2A2",52
"GO:0045785","positive regulation of cell adhesion","81/2086","482/18870",7.786117182318e-05,0.00411541887465403,NA,"FLNA/LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/RASAL3/UNC13D/NOD2/LGALS9/CSK/PIEZO1/PTPN6/ITGB2/RARA/PRKD2/SART1/PYCARD/VSIR/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/PTPN23/RELL2/CIB1/SMARCA4/CD81/PREX1/IL12RB1/TRIOBP/PPM1F/IL4R/SMARCD3/TNF/LIMS2/FLOT2/IRAK1/BAD/ARL2/CD4/ILK/P4HB/LDB1/KLHL25/PTK2B/ACTB/FLOT1/TESK1/RELA/CALR/TFE3/RRAS/SASH3/STX4/VAV1/SMARCD2/ITGA5/AP3D1/DHPS/SRC/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/ZP3/SOCS1/EFNB1/ITPKB/TMEM102/ANGPT1/SMAD3/RIN2/GCNT2/BTN2A2/PRKCE",81
"GO:0002819","regulation of adaptive immune response","42/2086","208/18870",7.85772090390389e-05,0.00411618290564322,NA,"RSAD2/IRF7/JUNB/PKN1/NOD2/ARID5A/TGFB1/PTPN6/TNFRSF1B/PYCARD/TNFRSF14/ZBTB7B/TYK2/ZC3H12A/WAS/BATF/TRAF2/CD81/JAK3/IL12RB1/IRF1/IL4R/TNF/IL27RA/CD4/HLA-F/MAD2L2/RIPK3/SASH3/MICA/CARD9/EPHB2/NFKBID/FUT7/ADA/IL18/IL4I1/TAP2/ZP3/KMT5C/CEACAM1/CLCF1",42
"GO:1903050","regulation of proteolysis involved in protein catabolic process","46/2086","235/18870",8.11892528194356e-05,0.00421537474594362,NA,"HSPA1B/FHIT/PKD1/TMEM259/HSPA1A/ELOB/FZR1/GPX1/DVL1/LAMP3/AKT1/STUB1/GIPC1/AXIN1/OSBPL7/TRAF7/CSNK1D/PLK3/PML/CSNK1E/RAD23A/CCDC22/PRKACA/RACK1/SGTA/USP19/KEAP1/SIRT2/ZER1/HSPBP1/BAG6/USP5/ZNF418/UBXN1/PTK2B/SIRT6/DNAJB2/DDA1/DDRGK1/UBB/RNF144A/NOP53/TRIB3/GNA12/PSME2/NUB1",46
"GO:0007264","small GTPase mediated signal transduction","82/2086","491/18870",8.7615325962883e-05,0.00450911506512486,NA,"RAB15/ARHGAP45/ARHGAP4/ARHGEF1/LAT/RAC2/SIPA1/RASAL3/RHOT2/RASGRP2/ARHGDIA/TNK2/GRAP/PLEKHG3/ARAP1/DOK2/NUCB1/SGSM3/SH3BP1/GIT1/ARFGAP1/RHOG/RALGDS/CDC42EP2/DENND3/RHOC/IQSEC1/NOTCH1/SH2D3C/DEF6/GMIP/RASA4B/RIPOR1/MYO9B/FGD3/ARHGAP27/LZTR1/WAS/SIPA1L3/TSC2/RFXANK/DENND4B/NISCH/PREX1/ABR/BCR/LIMK1/RAP1GAP2/DOK1/CYTH4/ARHGAP1/KSR1/PLD2/RAPGEF1/NUCB2/ARHGEF18/FLOT1/LPAR2/HRAS/RRAS/CCDC88C/CYTH2/ARHGAP31/CFL1/VAV1/EPHB2/SRC/GPR35/KNDC1/HEG1/VAV2/RASGRP3/ARHGAP17/PSD4/CHP1/ITPKB/RHOBTB2/GNA12/CD2AP/RIN2/LPAR6/ARHGEF3",82
"GO:0002263","cell activation involved in immune response","56/2086","305/18870",9.30471754069388e-05,0.00474702415750008,NA,"NKG7/JUNB/GRN/LGALS1/CORO1A/LRP1/LAT/RAC2/CD74/SBNO2/UNC13D/LGALS9/TGFB1/PTPN6/GAB2/ITGB2/IFI35/RARA/PYCARD/TREX1/STXBP2/ZBTB7B/ZC3H12A/BATF/CD81/JAK3/MFNG/BCR/IL12RB1/LFNG/IL4R/RELB/TNF/ICAM1/TICAM1/IL27RA/BCL3/MEN1/HLA-F/SPHK2/ITGAL/PTK2B/MAD2L2/STX4/PIK3CD/FES/RAB44/NFKBID/ADA/IL18/CD244/KMT5C/SOCS3/CEACAM1/PRKCE/CLCF1",56
"GO:0010934","macrophage cytokine production","13/2086","37/18870",9.75309348961001e-05,0.00489071790628564,NA,"CD74/NOD2/TGFB1/PYCARD/TICAM1/NLRX1/CUEDC2/ACP5/CARD9/AXL/MAPKAPK2/TLR7/NOD1",13
"GO:0010935","regulation of macrophage cytokine production","13/2086","37/18870",9.75309348961001e-05,0.00489071790628564,NA,"CD74/NOD2/TGFB1/PYCARD/TICAM1/NLRX1/CUEDC2/ACP5/CARD9/AXL/MAPKAPK2/TLR7/NOD1",13
"GO:0046365","monosaccharide catabolic process","16/2086","52/18870",9.94349800230032e-05,0.00494394091351661,NA,"PFKL/IDUA/GLYCTK/GALK1/TPI1/PFKP/BAD/PKM/ENO1/IDS/HK3/FUT7/FOXK1/HEXB/GALE/GALM",16
"GO:0051091","positive regulation of DNA-binding transcription factor activity","47/2086","244/18870",0.000102510180484524,0.00505401032691345,NA,"EIF2AK2/HSPA1B/HSPA1A/NOD2/LGALS9/TGFB1/PRKD2/PIDD1/PYCARD/RNF31/AKT1/ADAM8/RPS6KA4/CRTC1/HDAC5/CIB1/SMARCA4/TRAF2/TRADD/HSF1/CRTC2/TNF/TICAM1/TRIM25/FLOT2/IRAK1/EP300/FLOT1/RELA/PPARGC1B/RIPK3/SLCO3A1/DDRGK1/TRIM62/CARD9/SPHK1/IL18/TRIM22/PPRC1/TRIM14/MAVS/EDA/TRIM5/SMAD3/AIM2/NOD1/TRIM38",47
"GO:0042832","defense response to protozoan","11/2086","28/18870",0.000104963472529482,0.00513183911108725,NA,"NKG7/CCDC88B/TSPAN32/BATF/IL4R/BCL3/HRAS/BATF2/GBP1/GBP4/GBP6",11
"GO:0071887","leukocyte apoptotic process","28/2086","121/18870",0.000108952419609711,0.00526709627996249,NA,"IRF7/PKN1/MIF/CD74/NOD2/PDCD1/LGALS9/HSH2D/PRKD2/PLEKHO2/AKT1/ADAM8/CTSL/PRELID1/IRF3/JAK3/NOC2L/GAS6/BAX/BCL3/BAK1/RIPK3/PIK3CD/AXL/ADA/ORMDL3/ITPKB/IDO1",28
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","37/2086","178/18870",0.000109525438240229,0.00526709627996249,NA,"HSPA1B/FHIT/HSPA1A/ELOB/FZR1/DVL1/AKT1/STUB1/GIPC1/AXIN1/TRAF7/CSNK1D/PLK3/PML/CSNK1E/RAD23A/CCDC22/RACK1/SGTA/KEAP1/SIRT2/ZER1/HSPBP1/BAG6/USP5/ZNF418/UBXN1/PTK2B/SIRT6/DNAJB2/DDA1/DDRGK1/RNF144A/NOP53/TRIB3/GNA12/NUB1",37
"GO:0030217","T cell differentiation","56/2086","307/18870",0.000111463868126346,0.00531673588859572,NA,"RSAD2/JUNB/TCIRG1/CD74/LGALS9/TGFB1/RARA/SART1/PRDX2/VSIR/SLC4A2/ADAM8/ZMIZ1/NCAPH2/ZBTB7B/CTSL/ZC3H12A/KAT2A/STK11/SMARCA4/BATF/PRELID1/JAK3/PREX1/CLPTM1/IL12RB1/IRF1/LFNG/IL4R/RELB/SMARCD3/USP44/ARMC5/BCL3/BAD/MEN1/FANCA/CD4/KLHL25/ACTB/RIPK3/SASH3/PIK3CD/VAV1/SMARCD2/AP3D1/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/SOCS1/ITPKB/SOCS3/BTN2A2",56
"GO:0032984","protein-containing complex disassembly","47/2086","245/18870",0.000113502823485129,0.00537033117247785,NA,"CAPG/KIF19/TECPR1/TWF2/SH3BP1/MICAL1/MAP1S/CHMP1A/PPP1CA/PPP1R9B/FLII/TOM1/SH3GL1/NCKAP5L/CIB1/SMARCA4/KATNB1/APEH/HMGA1/JMJD4/SPTBN5/VILL/NAPA/TRIOBP/UPF1/GAK/SMARCD3/TNF/GRWD1/EIF5A/VPS16/CLN3/CHMP6/MCOLN1/CFL1/TBC1D25/CHMP2A/SMARCD2/PEX14/FYCO1/ADRB2/MICAL3/SPTAN1/TRPV4/CHMP5/TMOD2/AVIL",47
"GO:0034612","response to tumor necrosis factor","49/2086","259/18870",0.000117278644143394,0.00550459044151433,NA,"HSPA1B/HSPA1A/TNFRSF4/GSTP1/TNFRSF1B/ACTN4/PYCARD/MIB2/SHARPIN/AKT1/TNFRSF14/SPPL2B/ZC3H12A/ULK1/KAT2A/TNFRSF1A/CIB1/TRAF2/TRADD/MAPK3/CACTIN/GAS6/TNF/EIF5A/MAP2K7/SMPD1/TUBA1A/PCK2/ILK/PIAS4/HYAL2/PTK2B/RELA/SMPD4/PRPF8/SPHK1/NR1D1/CCL8/PELI3/MAPKAPK2/ENDOG/GFER/GBP1/GBP3/AIM2/GCH1/SMPD3/NUB1/STAT1",49
"GO:0002366","leukocyte activation involved in immune response","55/2086","301/18870",0.00012192910415222,0.00560184012696351,NA,"NKG7/JUNB/GRN/LGALS1/CORO1A/LAT/RAC2/CD74/SBNO2/UNC13D/LGALS9/TGFB1/PTPN6/GAB2/ITGB2/IFI35/RARA/PYCARD/TREX1/STXBP2/ZBTB7B/ZC3H12A/BATF/CD81/JAK3/MFNG/BCR/IL12RB1/LFNG/IL4R/RELB/TNF/ICAM1/TICAM1/IL27RA/BCL3/MEN1/HLA-F/SPHK2/ITGAL/PTK2B/MAD2L2/STX4/PIK3CD/FES/RAB44/NFKBID/ADA/IL18/CD244/KMT5C/SOCS3/CEACAM1/PRKCE/CLCF1",55
"GO:1903131","mononuclear cell differentiation","80/2086","481/18870",0.000122041798088326,0.00560184012696351,NA,"RSAD2/IRF7/JUNB/LGALS1/TCIRG1/CD74/FASN/LGALS9/TGFB1/PTPN6/RARA/SART1/PRDX2/VSIR/SLC4A2/ADAM8/ZMIZ1/NCAPH2/LYL1/ZBTB7B/CTSL/ZC3H12A/KAT2A/HDAC5/STK11/SMARCA4/BATF/PRELID1/JAK3/MFNG/PREX1/CLPTM1/IL12RB1/IRF1/LFNG/GAS6/IL4R/RELB/MYH9/SMARCD3/BAX/USP44/ARMC5/BCL3/BAD/LRRC8A/MEN1/FANCA/CD4/EP300/BAK1/KLHL25/PTK2B/ACTB/RIPK3/SASH3/PIK3CD/VAV1/SMARCD2/AP3D1/FES/TRPM2/BATF2/NFKBID/AXL/CD79B/FUT7/TPD52/RUNX3/ADA/IL18/IL4I1/BATF3/SOCS1/ZBTB46/ITPKB/SOCS3/CEBPB/BTN2A2/CLCF1",80
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","19/2086","69/18870",0.00012315062281906,0.00560184012696351,NA,"EIF2AK2/NOD2/LGALS9/IFI35/ACTN4/PYCARD/TRIM56/TRADD/TNF/IRAK1/EP300/ILK/RELA/CALR/SPHK1/IL18/EDA/TLR7/NOD1",19
"GO:0071219","cellular response to molecule of bacterial origin","46/2086","239/18870",0.000123169827233389,0.00560184012696351,NA,"CMPK2/SIGIRR/MIF/SBNO2/TSPO/NOD2/GSTP1/ARID5A/TNFRSF1B/PLSCR3/RARA/GIT1/PYCARD/PRDX2/AKT1/SLC7A5/ZC3H12A/HDAC5/MAP2K3/IRF3/MAPK3/TNIP1/CACTIN/BCR/HSF1/UPF1/TNF/TICAM1/MAP2K7/IRAK1/RELA/TNIP2/PRPF8/EPHB2/SRC/AXL/NR1D1/STAP1/CXCL3/NFKBIB/NFKBIL1/GFER/GBP3/TRIM5/CHMP5/PRKCE",46
"GO:0051014","actin filament severing","8/2086","16/18870",0.000124867276597733,0.00563535624460694,NA,"CAPG/FMNL1/FLII/GMFB/VILL/MYH9/CFL1/AVIL",8
"GO:0006006","glucose metabolic process","39/2086","193/18870",0.000136655346243219,0.0061202818046486,NA,"OAS1/PFKL/DGKQ/GAA/G6PD/BRAT1/GAPDH/KCNQ1/AKT1/DCXR/INPPL1/KAT2A/STK11/SLC25A1/PRKACA/CRTC2/TNF/IRS1/TPI1/WDTC1/PFKP/SIRT7/BAD/BCKDK/PKM/EP300/GPI/AKT2/PCK2/ENO1/SLC25A11/SIRT6/HK3/SRC/FOXK1/PPARD/G6PC3/GALM/PMAIP1",39
"GO:0002720","positive regulation of cytokine production involved in immune response","21/2086","81/18870",0.000142499954274554,0.00633369114946067,NA,"RSAD2/MIF/CD74/NOD2/IRF5/ARID5A/PYCARD/TNFRSF14/SLC7A5/TRAF2/CD81/TICAM1/HLA-F/SPHK2/SASH3/CARD9/IL18/MAVS/MAPKAPK2/TLR7/NOD1",21
"GO:0050727","regulation of inflammatory response","72/2086","425/18870",0.000147690277304296,0.00651502899958122,NA,"USP18/PTGER3/NKG7/GRN/LGALS1/ADORA2A/SBNO2/GSDMD/NOD2/GSTP1/TGFB1/PTPN6/TNFRSF1B/RHBDF2/IFI35/FURIN/GIT1/GPX1/NINJ1/PYCARD/OSM/RPS19/TREX1/SHARPIN/ADAM8/NLRP6/TNFRSF1A/CD81/IRF3/AKNA/TRADD/TNIP1/LDLR/BCR/IER3/TNF/BAP1/GPSM3/ELF4/GGT1/FANCA/HYAL2/DAGLB/RELA/NLRX1/ABCC1/ACP5/ZBP1/NLRP1/MAPK7/SRC/SPHK1/NLRP2/FUT7/NR1D1/ADA/IL18/DAGLA/STAP1/TRPV4/ZP3/PPARD/SOCS3/IDO1/CEBPB/SMAD3/AIM2/TLR7/SIGLEC10/NR1D2/PTGES/PIK3AP1",72
