"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046651","lymphocyte proliferation","43/1062","307/18870",3.11523935671367e-08,1.78719927442769e-06,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/HELLS/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/MYD88/IL4I1/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/ELF4/CD300A/CD74/GAPT/PTPN22/BTN3A1/BTN2A2/TICAM1/ATM/TNFRSF9",43
"GO:0042454","ribonucleoside catabolic process","10/1062","20/18870",3.3660652991702e-08,1.91033254290541e-06,NA,"APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:1903131","mononuclear cell differentiation","58/1062","481/18870",3.48141626713854e-08,1.95477819765502e-06,NA,"RSAD2/CD27/IRF7/TNFSF9/IL2RA/SMAD7/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/CDK6/HDAC9/BMI1/KLF6/ITGB1/DNAJB9/HLA-DRB1/FCGR2B/BATF2/LILRB4/AXL/CTSL/CD79B/TNFSF13B/HLA-B/IRF1/ADA/CSF1/GAS6/IL31RA/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/BAK1/BATF3/IL12RB1/B2M/CD83/IFI16/ITGA4/CD74/PRDM1/FANCA/PTPN22/SMARCD3/ZC3H12A/PRKDC/BTN2A2/ATM/TRPM2/TNFRSF9/MDK",58
"GO:0042116","macrophage activation","23/1062","110/18870",3.79262651103338e-08,2.10710344476149e-06,NA,"LDLR/IFI35/IFNG/TLR3/SYT11/APP/FCGR3A/C1QA/FCGR2B/CLU/CX3CR1/IL31RA/STAP1/JAK2/TMEM229B/TREX1/CD74/CEBPA/NMI/ZC3H12A/PRKCE/TICAM1/ATM",23
"GO:0016554","cytidine to uridine editing","8/1062","12/18870",3.96435698266494e-08,2.17957043276099e-06,NA,"A1CF/APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",8
"GO:0052372","modulation by symbiont of entry into host","16/1062","56/18870",4.4667656823368e-08,2.38584064749298e-06,NA,"IFITM1/LY6E/MID2/LGALS9/TRIM25/TRIM59/IFITM3/HLA-DRB1/IFITM2/NECTIN2/TRIM22/TRIM21/TRIM5/CD74/TRIM6/TRIM38",16
"GO:1902107","positive regulation of leukocyte differentiation","31/1062","185/18870",4.47514634524072e-08,2.38584064749298e-06,NA,"CD27/TNFSF9/IL2RA/EVI2B/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/HLA-DRB1/LILRB4/CCR1/AXL/CD101/ADA/CSF1/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/PPARGC1B/IL12RB1/CD83/CD74/SMARCD3/PRKDC/BTN2A2/MDK",31
"GO:1903708","positive regulation of hemopoiesis","31/1062","185/18870",4.47514634524072e-08,2.38584064749298e-06,NA,"CD27/TNFSF9/IL2RA/EVI2B/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/HLA-DRB1/LILRB4/CCR1/AXL/CD101/ADA/CSF1/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/PPARGC1B/IL12RB1/CD83/CD74/SMARCD3/PRKDC/BTN2A2/MDK",31
"GO:0002718","regulation of cytokine production involved in immune response","24/1062","120/18870",4.76752219948814e-08,2.51629821688984e-06,NA,"RSAD2/SMAD7/PRKCZ/TLR3/FFAR2/HLA-A/LILRB4/TLR7/AXL/FFAR3/MYD88/BST2/HLA-F/RIPK2/UBE2J1/MAVS/B2M/ANGPT1/CD74/IRF5/TRIM6/TICAM2/NOD1/TICAM1",24
"GO:0002449","lymphocyte mediated immunity","48/1062","368/18870",4.87378450928938e-08,2.54691432079498e-06,NA,"RSAD2/HLA-C/CD27/CD1C/IRF7/SMAD7/CD70/TUBB/PRKCZ/LGALS9/LAG3/HLA-DRB1/FCGR3A/SERPING1/C1QA/FCGR1A/C2/C1QB/FCGR2B/HLA-A/SLAMF7/LILRB4/NECTIN2/CLU/IL21R/CD40/HLA-B/C1QC/MYD88/IL4I1/NFKBIZ/HLA-F/IL12RB1/TAP2/B2M/BTN3A3/RNF19B/IGHG2/TREX1/SERPINB9/CD74/NKG7/GAPT/CEACAM1/NBN/BTN3A2/UNC93B1/MICA",48
"GO:0032946","positive regulation of mononuclear cell proliferation","27/1062","148/18870",5.38743556795826e-08,2.78773381643958e-06,NA,"TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/BMI1/CD38/FCGR3A/CDKN1A/HLA-A/CD40/IRS2/TNFSF13B/PRLR/ADA/CD274/CSF1/MYD88/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/CD74/PTPN22/TICAM1",27
"GO:0002699","positive regulation of immune effector process","39/1062","270/18870",5.89328989335013e-08,3.01988194729146e-06,NA,"RSAD2/HLA-C/CD1C/DDX60/EPHB2/DHX58/PRKCZ/LGALS9/IFNG/LAG3/TLR3/DNAJB9/HLA-DRB1/FCGR1A/FFAR2/HLA-A/NECTIN2/TLR7/CD40/HLA-B/FFAR3/MYD88/NFKBIZ/HLA-F/RIPK2/STAP1/IL12RB1/TAP2/MAVS/CD300A/B2M/CD74/IRF5/PTPN22/TRIM6/TICAM2/NOD1/TICAM1/MICA",39
"GO:0001909","leukocyte mediated cytotoxicity","26/1062","140/18870",6.51280043155258e-08,3.30524621901294e-06,NA,"HLA-C/CD1C/TUBB/LGALS9/LAG3/HLA-DRB1/FCGR3A/FCGR1A/FCGR2B/HLA-A/SLAMF7/NECTIN2/CX3CR1/HLA-B/MYD88/HLA-F/STAP1/DNASE1/IL12RB1/TAP2/B2M/RNF19B/SERPINB9/NKG7/CEACAM1/MICA",26
"GO:0002367","cytokine production involved in immune response","24/1062","122/18870",6.64564279798449e-08,3.3405431131202e-06,NA,"RSAD2/SMAD7/PRKCZ/TLR3/FFAR2/HLA-A/LILRB4/TLR7/AXL/FFAR3/MYD88/BST2/HLA-F/RIPK2/UBE2J1/MAVS/B2M/ANGPT1/CD74/IRF5/TRIM6/TICAM2/NOD1/TICAM1",24
"GO:0002230","positive regulation of defense response to virus by host","12/1062","32/18870",7.50504907484988e-08,3.70202327262221e-06,NA,"STAT1/PARP9/AIM2/TRIM22/DTX3L/IL12RB1/MAVS/PTPN22/TRIM6/APOBEC3G/ZC3H12A/APOBEC3F",12
"GO:0019883","antigen processing and presentation of endogenous antigen","12/1062","32/18870",7.50504907484988e-08,3.70202327262221e-06,NA,"HLA-C/CD1C/HLA-DRB1/HLA-A/HLA-B/TAP1/HLA-F/TAP2/B2M/ERAP2/CD74/MICA",12
"GO:0002274","myeloid leukocyte activation","36/1062","241/18870",8.02545455824255e-08,3.9220693665189e-06,NA,"LDLR/IFI35/PLSCR1/LGALS9/IFNG/IRF4/TLR3/SYT11/APP/FCGR3A/C1QA/FCGR2B/BATF2/LILRB4/NECTIN2/CLU/CX3CR1/CSF1/MYD88/IL31RA/STAP1/IL15/JAK2/DNASE1/BATF3/TMEM229B/CD300A/TREX1/CD74/CEBPA/LCP2/NMI/ZC3H12A/PRKCE/TICAM1/ATM",36
"GO:0045580","regulation of T cell differentiation","30/1062","181/18870",9.45407173525787e-08,4.57785235033863e-06,NA,"CD27/TNFSF9/IL2RA/SMAD7/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/HLA-DRB1/LILRB4/IRF1/ADA/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/IL12RB1/CD83/CD74/PRDM1/FANCA/SMARCD3/ZC3H12A/BTN2A2/MDK",30
"GO:0032608","interferon-beta production","16/1062","59/18870",1.00290971838426e-07,4.76879053480373e-06,NA,"ISG15/OAS3/IRF7/OAS1/OAS2/TLR3/IFIH1/TLR7/IRF1/RIPK2/MAVS/IRF5/NMI/TRIM38/TICAM1/TRIM56",16
"GO:0032648","regulation of interferon-beta production","16/1062","59/18870",1.00290971838426e-07,4.76879053480373e-06,NA,"ISG15/OAS3/IRF7/OAS1/OAS2/TLR3/IFIH1/TLR7/IRF1/RIPK2/MAVS/IRF5/NMI/TRIM38/TICAM1/TRIM56",16
"GO:0045619","regulation of lymphocyte differentiation","33/1062","212/18870",1.02978636673129e-07,4.85286825322119e-06,NA,"CD27/TNFSF9/IL2RA/SMAD7/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/HLA-DRB1/LILRB4/AXL/IRF1/ADA/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/IL12RB1/CD83/CD74/PRDM1/FANCA/SMARCD3/ZC3H12A/PRKDC/BTN2A2/MDK",33
"GO:0046634","regulation of alpha-beta T cell activation","23/1062","116/18870",1.06819195575838e-07,4.98930720574577e-06,NA,"IL2RA/SMAD7/PRKCZ/ZBTB16/LGALS9/IFNG/IRF4/HLA-DRB1/HLA-A/LILRB4/IRF1/ADA/CD274/IL2RG/NFKBIZ/RIPK2/JAK2/IL12RB1/CD300A/CD83/PRDM1/PTPN22/ZC3H12A",23
"GO:0031348","negative regulation of defense response","43/1062","321/18870",1.1385850491692e-07,5.27144902589039e-06,NA,"ISG15/OAS3/USP18/LILRA4/OAS1/LDLR/IL2RA/PTGIS/DHX58/LGALS9/DUSP10/PARP14/SYT11/STAT2/HLA-DRB1/SERPING1/FCGR2B/HLA-A/SRC/HLA-B/NLRC5/ADA/HLA-F/ELF4/TRIM21/TREX1/TNFAIP6/SERPINB9/IFI16/SAMHD1/TNFAIP3/SMAD3/RHBDF2/PTPN22/SIGLEC10/NMI/TRAFD1/CEACAM1/PRKDC/EXTL3/TRIM38/MICA/MDK",43
"GO:0050671","positive regulation of lymphocyte proliferation","26/1062","145/18870",1.35557354211094e-07,6.22149317848828e-06,NA,"TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/BMI1/CD38/FCGR3A/CDKN1A/HLA-A/CD40/IRS2/TNFSF13B/PRLR/ADA/CD274/MYD88/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/CD74/PTPN22/TICAM1",26
"GO:0035455","response to interferon-alpha","9/1062","18/18870",1.67866724010194e-07,7.63793594246384e-06,NA,"IFITM1/EIF2AK2/LAMP3/MX2/IFITM3/IFITM2/AXL/GAS6/BST2",9
"GO:0032102","negative regulation of response to external stimulus","56/1062","481/18870",1.96466435384447e-07,8.86281919623174e-06,NA,"ISG15/OAS3/USP18/LILRA4/MMRN1/EPHA4/OAS1/LDLR/IL2RA/TFPI/TNR/SEMA3A/PTGIS/DHX58/LGALS9/SEMA3G/DUSP10/SERPINE2/PARP14/SYT11/STAT2/HLA-DRB1/SERPING1/CCL2/FCGR2B/HLA-A/SRC/HLA-B/NLRC5/ADA/PTPRO/HLA-F/STAP1/ELF4/TRIM21/TREX1/THBD/TNFAIP6/SERPINB9/IFI16/SAMHD1/TNFAIP3/CARD16/SMAD3/RHBDF2/PTPN22/SIGLEC10/NMI/TRAFD1/CEACAM1/PRKDC/EXTL3/TRIM38/MICA/SEMA3C/MDK",56
"GO:0002456","T cell mediated immunity","24/1062","129/18870",2.00003648430171e-07,8.94592590181729e-06,NA,"RSAD2/HLA-C/CD1C/SMAD7/CD70/PRKCZ/HLA-DRB1/FCGR2B/HLA-A/LILRB4/NECTIN2/HLA-B/IL4I1/NFKBIZ/HLA-F/IL12RB1/TAP2/B2M/BTN3A3/TREX1/CEACAM1/BTN3A2/UNC93B1/MICA",24
"GO:0002819","regulation of adaptive immune response","32/1062","208/18870",2.10883775921762e-07,9.35331570852993e-06,NA,"RSAD2/HLA-C/CD1C/IRF7/EPHB2/SMAD7/PRKCZ/DUSP10/HLA-DRB1/FCGR1A/FCGR2B/HLA-A/LILRB4/NECTIN2/CD40/TNFSF13B/HLA-B/IRF1/ADA/CD274/IL4I1/NFKBIZ/HLA-F/RIPK2/JAK2/IL12RB1/TAP2/B2M/TNFAIP3/CEACAM1/ZC3H12A/MICA",32
"GO:0050727","regulation of inflammatory response","51/1062","425/18870",2.72237167401145e-07,1.1973898079527e-05,NA,"USP18/LDLR/AIM2/IL2RA/IFI35/PTGER3/PTGIS/IFNG/DUSP10/TLR3/SYT11/APP/ZBP1/HLA-DRB1/FCGR1A/FFAR2/FCGR2B/SRC/TLR7/IDO1/ALOX5AP/FFAR3/ADA/MYD88/BIRC3/NFKBIZ/STAP1/IL15/JAK2/DNASE1/LPL/ELF4/TREX1/TNFAIP6/TNFAIP3/CARD16/NKG7/SMAD3/RHBDF2/FANCA/CEBPA/SIGLEC10/NMI/CASP1/TMSB4X/EXTL3/NCF1/RICTOR/ATM/PIK3AP1/MDK",51
"GO:0002700","regulation of production of molecular mediator of immune response","30/1062","191/18870",3.17675063422864e-07,1.38569337582304e-05,NA,"RSAD2/EPHB2/SMAD7/PRKCZ/TLR3/DNAJB9/FFAR2/FCGR2B/HLA-A/LILRB4/TLR7/AXL/CD40/FFAR3/MYD88/BST2/HLA-F/RIPK2/UBE2J1/MAVS/B2M/ANGPT1/TREX1/CD74/IRF5/PTPN22/TRIM6/TICAM2/NOD1/TICAM1",30
"GO:0046631","alpha-beta T cell activation","29/1062","181/18870",3.24001777199952e-07,1.40170604923061e-05,NA,"RSAD2/IL2RA/SMAD7/PRKCZ/ZBTB16/LGALS9/IFNG/IRF4/HLA-DRB1/HLA-A/LILRB4/CTSL/IRF1/ADA/CD274/IL2RG/NFKBIZ/RIPK2/IL15/JAK2/IL12RB1/ELF4/CD300A/CD83/CLEC4A/NKG7/PRDM1/PTPN22/ZC3H12A",29
"GO:0045589","regulation of regulatory T cell differentiation","12/1062","36/18870",3.37347245351736e-07,1.44757622842802e-05,NA,"LGALS9/IFNG/DUSP10/LAG3/HLA-DRB1/LILRB4/IRF1/IL4I1/IL2RG/FANCA/BTN2A2/MDK",12
"GO:0032760","positive regulation of tumor necrosis factor production","21/1062","106/18870",3.84350899344588e-07,1.63597100543608e-05,NA,"OAS3/OAS1/EPHB2/OAS2/LGALS9/IFNG/TLR3/IFIH1/AKAP12/APP/FCGR3A/CLU/MYD88/RIPK2/JAK2/LPL/MAVS/LY96/NOD1/CYBB/TICAM1",21
"GO:0030888","regulation of B cell proliferation","16/1062","65/18870",4.30494704821249e-07,1.80329448575123e-05,NA,"TNFRSF13B/EPHB2/IL7/BMI1/CD38/CDKN1A/FCGR2B/CD40/IRS2/TNFSF13B/PRLR/ADA/CD300A/CD74/TICAM1/ATM",16
"GO:0043903","regulation of biological process involved in symbiotic interaction","16/1062","65/18870",4.30494704821249e-07,1.80329448575123e-05,NA,"IFITM1/LY6E/MID2/LGALS9/TRIM25/TRIM59/IFITM3/HLA-DRB1/IFITM2/NECTIN2/TRIM22/TRIM21/TRIM5/CD74/TRIM6/TRIM38",16
"GO:0002720","positive regulation of cytokine production involved in immune response","18/1062","81/18870",4.3434565012637e-07,1.80509948139132e-05,NA,"RSAD2/PRKCZ/TLR3/FFAR2/HLA-A/TLR7/FFAR3/MYD88/HLA-F/RIPK2/MAVS/B2M/CD74/IRF5/TRIM6/TICAM2/NOD1/TICAM1",18
"GO:0045582","positive regulation of T cell differentiation","22/1062","116/18870",4.52287641868227e-07,1.86497982326602e-05,NA,"CD27/TNFSF9/IL2RA/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/HLA-DRB1/LILRB4/ADA/IL4I1/IL2RG/NFKBIZ/RIPK2/IL12RB1/CD83/CD74/SMARCD3/BTN2A2/MDK",22
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","10/1062","25/18870",4.59710300048309e-07,1.86642381819613e-05,NA,"HLA-C/HLA-DRB1/HLA-A/HLA-B/TAP1/HLA-F/TAP2/B2M/ERAP2/MICA",10
"GO:0009164","nucleoside catabolic process","10/1062","25/18870",4.59710300048309e-07,1.86642381819613e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","11/1062","31/18870",5.08621931450652e-07,2.04924164442484e-05,NA,"HLA-DQA2/HLA-DRB1/FCGR2B/CTSL/HLA-DQB2/B2M/CD74/HLA-DOB/HLA-DMA/UNC93B1/IFI30",11
"GO:0060338","regulation of type I interferon-mediated signaling pathway","13/1062","44/18870",5.34978435764465e-07,2.13910316967034e-05,NA,"ISG15/OAS3/USP18/IRF7/OAS1/STAT2/ZBP1/NLRC5/MAVS/TREX1/SAMHD1/TRIM6/TRIM56",13
"GO:0002224","toll-like receptor signaling pathway","17/1062","74/18870",5.4734058153395e-07,2.17207788671894e-05,NA,"IRF7/TLR10/IRF4/TLR3/TLR7/CD40/IRF1/MYD88/BIRC3/NFKBIZ/LGR4/CD300A/LY96/TICAM2/PRKCE/TICAM1/UNC93B1",17
"GO:0140894","endolysosomal toll-like receptor signaling pathway","13/1062","45/18870",7.13764965344664e-07,2.81138170678294e-05,NA,"RSAD2/LILRA4/OAS1/TLR3/SRC/TLR7/MYD88/COLEC12/TNFAIP3/PTPN22/TICAM1/UNC93B1/PIK3AP1",13
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","21/1062","110/18870",7.33082724662477e-07,2.86608194131004e-05,NA,"OAS3/OAS1/EPHB2/OAS2/LGALS9/IFNG/TLR3/IFIH1/AKAP12/APP/FCGR3A/CLU/MYD88/RIPK2/JAK2/LPL/MAVS/LY96/NOD1/CYBB/TICAM1",21
"GO:0008347","glial cell migration","15/1062","60/18870",7.94299075041112e-07,3.08258126328455e-05,NA,"EPHA4/DAB1/APCDD1/CCL2/CX3CR1/RRAS/CSF1/P2RY12/CDK5R1/STAP1/P2RX4/DISC1/TSPO/SRGAP2C/SYNE2",15
"GO:0030098","lymphocyte differentiation","50/1062","429/18870",8.57040555042474e-07,3.30179565657969e-05,NA,"RSAD2/CD27/TNFSF9/IL2RA/SMAD7/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/CDK6/HDAC9/BMI1/KLF6/ITGB1/DNAJB9/HLA-DRB1/FCGR2B/LILRB4/AXL/CTSL/CD79B/TNFSF13B/IRF1/ADA/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/BAK1/IL12RB1/B2M/CD83/ITGA4/CD74/PRDM1/FANCA/PTPN22/SMARCD3/ZC3H12A/PRKDC/BTN2A2/ATM/TNFRSF9/MDK",50
"GO:0001818","negative regulation of cytokine production","46/1062","381/18870",8.77702682165238e-07,3.35689475106386e-05,NA,"SIGLEC1/OAS3/LILRA4/XAF1/OAS1/EPHB2/SMAD7/HOMER2/DHX58/LGALS9/IFNG/GBP1/LAG3/HDAC9/SYT11/HLA-DRB1/IL1R2/FCGR2B/LILRB4/AXL/IDO1/CX3CR1/PML/CD274/GAS6/CD2AP/BST2/HLA-F/GPNMB/PDCD1LG2/LGR4/ELF4/ANGPT1/TRIB2/CD83/TNFAIP3/CARD16/CLEC4A/PTPN22/NMI/TSPO/CEACAM1/TMSB4X/ZC3H12A/BTN2A2/EXTL3",46
"GO:0032612","interleukin-1 production","23/1062","130/18870",9.03070413367647e-07,3.40457545839603e-05,NA,"AIM2/LGALS9/IFNG/GBP5/APP/IL1R2/LILRB4/CX3CR1/PML/MYD88/GAS6/RIPK2/JAK2/LPL/ELF4/IFI16/TNFAIP3/CARD16/SMAD3/CEACAM1/CASP1/ZC3H12A/NOD1",23
"GO:0032652","regulation of interleukin-1 production","23/1062","130/18870",9.03070413367647e-07,3.40457545839603e-05,NA,"AIM2/LGALS9/IFNG/GBP5/APP/IL1R2/LILRB4/CX3CR1/PML/MYD88/GAS6/RIPK2/JAK2/LPL/ELF4/IFI16/TNFAIP3/CARD16/SMAD3/CEACAM1/CASP1/ZC3H12A/NOD1",23
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","25/1062","150/18870",9.8055613675549e-07,3.67047892893296e-05,NA,"EIF2AK2/AIM2/MID2/PRKCZ/HSPA1B/RTKN2/LGALS9/TRIM25/CLU/CD40/CX3CR1/MYD88/TRIM22/RIPK2/TRIM14/TRIM21/TRIM5/CARD16/TRIM6/TICAM2/NOD1/TRIM38/PRKD2/TICAM1/RBCK1",25
"GO:0001906","cell killing","32/1062","223/18870",1.03659490687962e-06,3.8529210693737e-05,NA,"HLA-C/CD1C/TUBB/LGALS9/IFNG/GBP1/GBP5/LAG3/HLA-DRB1/FCGR3A/FCGR1A/FCGR2B/HLA-A/SLAMF7/NECTIN2/CX3CR1/HLA-B/MYD88/GBP2/HLA-F/GBP3/STAP1/DNASE1/IL12RB1/TAP2/APOL1/B2M/RNF19B/SERPINB9/NKG7/CEACAM1/MICA",32
"GO:0035458","cellular response to interferon-beta","10/1062","27/18870",1.06992984592117e-06,3.91205572876301e-05,NA,"STAT1/OAS1/AIM2/TLR3/IFITM2/IRF1/PNPT1/TREX1/IFI16/TRIM6",10
"GO:0006216","cytidine catabolic process","7/1062","12/18870",1.08215258885828e-06,3.91205572876301e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0009972","cytidine deamination","7/1062","12/18870",1.08215258885828e-06,3.91205572876301e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0046087","cytidine metabolic process","7/1062","12/18870",1.08215258885828e-06,3.91205572876301e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0050900","leukocyte migration","47/1062","396/18870",1.09079794197679e-06,3.91648403928808e-05,NA,"JAM3/SMPD3/CXCL10/LGALS9/JAML/MCOLN2/PLCB1/GCNT1/ITGA1/ITGB1/APP/FFAR2/CCL2/SRC/CCR1/CX3CR1/CXCL11/ITGB7/CCR5/ADA/CSF1/MYD88/GAS6/PTPRO/CCL8/ITGA9/P2RY12/STAP1/CXCL3/DAPK2/CXCL9/PTK2/HSD3B7/EPS8/FUT4/CD300A/P2RX4/CALR/C3AR1/TNFAIP6/ITGA4/CD74/PLEC/SELL/PDE4B/TRPM2/MDK",47
"GO:0032642","regulation of chemokine production","20/1062","104/18870",1.18726447895472e-06,4.2340418377858e-05,NA,"OAS3/OAS1/EIF2AK2/IL7/LGALS9/IFNG/MCOLN2/TLR3/APP/FFAR2/LILRB4/TLR7/FFAR3/MYD88/RIPK2/LPL/MAVS/CD74/HIF1A/TICAM1",20
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","29/1062","193/18870",1.27158463709476e-06,4.50431121784306e-05,NA,"RSAD2/HLA-C/CD1C/EPHB2/SMAD7/PRKCZ/HLA-DRB1/FCGR1A/FCGR2B/HLA-A/LILRB4/NECTIN2/CD40/TNFSF13B/HLA-B/ADA/CD274/IL4I1/NFKBIZ/HLA-F/RIPK2/JAK2/IL12RB1/TAP2/B2M/TNFAIP3/CEACAM1/ZC3H12A/MICA",29
"GO:0001910","regulation of leukocyte mediated cytotoxicity","19/1062","96/18870",1.38584063097822e-06,4.85890106062917e-05,NA,"HLA-C/CD1C/LGALS9/LAG3/HLA-DRB1/FCGR2B/HLA-A/NECTIN2/CX3CR1/HLA-B/HLA-F/STAP1/DNASE1/IL12RB1/TAP2/B2M/SERPINB9/CEACAM1/MICA",19
"GO:0032602","chemokine production","20/1062","105/18870",1.39009863614059e-06,4.85890106062917e-05,NA,"OAS3/OAS1/EIF2AK2/IL7/LGALS9/IFNG/MCOLN2/TLR3/APP/FFAR2/LILRB4/TLR7/FFAR3/MYD88/RIPK2/LPL/MAVS/CD74/HIF1A/TICAM1",20
"GO:0050851","antigen receptor-mediated signaling pathway","30/1062","205/18870",1.47658829099358e-06,5.12725855254218e-05,NA,"BTNL9/THEMIS2/GBP1/CD38/HLA-DRB1/FCGR2B/HLA-A/LILRB4/NECTIN2/CD79B/ADA/NFKBIZ/RIPK2/STAP1/CD300A/CACNB4/BTN3A3/BTNL3/IGHG2/PTPN22/LCP2/PDE4B/CEACAM1/BTN3A1/BTN3A2/ZC3H12A/BTN2A2/PRKD2/RBCK1/CMTM3",30
"GO:0050852","T cell receptor signaling pathway","24/1062","144/18870",1.60673340893308e-06,5.5427051845417e-05,NA,"BTNL9/THEMIS2/GBP1/HLA-DRB1/HLA-A/LILRB4/NECTIN2/ADA/NFKBIZ/RIPK2/CD300A/CACNB4/BTN3A3/BTNL3/PTPN22/LCP2/PDE4B/CEACAM1/BTN3A1/BTN3A2/ZC3H12A/BTN2A2/PRKD2/RBCK1",24
"GO:0050688","regulation of defense response to virus","19/1062","97/18870",1.63366980730211e-06,5.57990594073629e-05,NA,"LILRA4/HERC5/STAT1/PARP9/AIM2/DHX58/IFNLR1/TRIM22/IL15/DTX3L/IL12RB1/MAVS/TNFAIP3/PTPN22/TRIM6/APOBEC3G/ZC3H12A/APOBEC3F/TRIM38",19
"GO:0045066","regulatory T cell differentiation","12/1062","41/18870",1.63866127475204e-06,5.57990594073629e-05,NA,"LGALS9/IFNG/DUSP10/LAG3/HLA-DRB1/LILRB4/IRF1/IL4I1/IL2RG/FANCA/BTN2A2/MDK",12
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","11/1062","35/18870",2.03541091180832e-06,6.88647358495149e-05,NA,"HLA-DQA2/HLA-DRB1/FCGR2B/CTSL/HLA-DQB2/B2M/CD74/HLA-DOB/HLA-DMA/UNC93B1/IFI30",11
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","9/1062","23/18870",2.18358575331072e-06,7.34074242418726e-05,NA,"HLA-C/HLA-A/HLA-B/TAP1/HLA-F/TAP2/B2M/ERAP2/MICA",9
"GO:0045006","DNA deamination","7/1062","13/18870",2.23037011334603e-06,7.45056547989894e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0034656","nucleobase-containing small molecule catabolic process","10/1062","29/18870",2.2910273658285e-06,7.60505813637912e-05,NA,"APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:0010720","positive regulation of cell development","50/1062","444/18870",2.34230544726913e-06,7.72668009417906e-05,NA,"CD27/HAPLN3/EPHA4/ASPM/TNFSF9/EPHB2/IL2RA/SMAD7/TENM4/EVI2B/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DBN1/DUSP10/SERPINE2/ITGB1/HLA-DRB1/LILRB4/CCR1/AXL/TGM2/CX3CR1/CD101/ADA/CSF1/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/PPARGC1B/IL12RB1/SKIL/ACE/CD83/CD74/CYSLTR1/DISC1/LIMK1/TSPO/HIF1A/SMARCD3/BMPR2/PRKDC/BTN2A2/MDK",50
"GO:0007162","negative regulation of cell adhesion","39/1062","312/18870",2.52988750999812e-06,8.29363122842863e-05,NA,"JAM3/EPHA4/EPHB2/IL2RA/SMAD7/DAB1/TNR/NEXMIF/LGALS9/GBP1/LAG3/SERPINE2/CD164/HLA-DRB1/FCGR2B/SRC/LILRB4/IL1RN/IDO1/IRF1/CD274/PTPRO/IL4I1/GPNMB/JAK2/PDCD1LG2/PTK2/CD300A/PDE3B/ANGPT1/CD74/PTPN22/PPM1F/CEACAM1/CYP1B1/GCNT2/ZC3H12A/BTN2A2/MDK",39
